59,46.00726793
59.5,46.00555054
60,46.00039867
60.5,45.99868147
61,45.99696432
61.5,45.99524721
62,45.99524721
62.5,45.99524721
63,45.99696432
63.5,45.99524721
64,45.99524721
64.5,45.99524721
65,45.99524721
65.5,45.99524721
66,45.99524721
66.5,45.99009617
67,45.98494555
67.5,45.98322877
68,45.97807871
68.5,45.97979535
69,45.97292907
69.5,45.9694962
70,45.96777984
70.5,45.96606353
71,45.96606353
71.5,45.96434726
72,45.95576661
72.5,45.95576661
73,45.95233467
73.5,45.94890292
74,45.94718712
74.5,45.94547136
75,45.94375564
75.5,45.94203998
76,45.94375564
76.5,45.94203998
77,45.94203998
77.5,45.94203998
78,45.94032436
78.5,45.93860878
79,45.93517778
79.5,45.93174695
80,45.92831632
80.5,45.92317071
81,45.92317071
81.5,45.92317071
82,45.91974053
82.5,45.91802551
83,45.91631054
83.5,45.91631054
84,45.91459562
84.5,45.91459562
85,45.91459562
85.5,45.91459562
86,45.91459562
86.5,45.91459562
87,45.91459562
87.5,45.90945112
88,45.90773638
88.5,45.90773638
89,45.90087788
89.5,45.90087788
90,45.89916337
90.5,45.89402011
91,45.89230579
91.5,45.89059151
92,45.89059151
92.5,45.88887728
93,45.88716309
93.5,45.88887728
94,45.88716309
94.5,45.88716309
95,45.88544895
95.5,45.88373486
96,45.88030681
96.5,45.87516508
97,45.87687894
97.5,45.87002377
98,45.87002377
98.5,45.86488287
99,45.86659646
99.5,45.86145583
100,45.86145583
100.5,45.86145583
101,45.85974239
101.5,45.85802898
102,45.85974239
102.5,45.85802898
103,45.85631563
103.5,45.85631563
104,45.84774954
104.5,45.84261043
105,45.84089749
105.5,45.83747175
106,45.83575894
106.5,45.83233347
107,45.83062081
107.5,45.82890819
108,45.8237706
108.5,45.82034578
109,45.81692113
109.5,45.81692113
110,45.8100724
110.5,45.80836033
111,45.80836033
111.5,45.80836033
112,45.80664831
112.5,45.80493633
113,45.80493633
113.5,45.80493633
114,45.80493633
114.5,45.80493633
115,45.80493633
115.5,45.80493633
116,45.80151251
116.5,45.80151251
117,45.79980067
117.5,45.79466543
118,45.79466543
118.5,45.7895306
119,45.78439618
119.5,45.78439618
120,45.78097347
120.5,45.78097347
121,45.77926218
121.5,45.77926218
122,45.77926218
122.5,45.77926218
123,45.77755094
123.5,45.77755094
124,45.77583974
124.5,45.77241748
125,45.77070642
125.5,45.76557351
126,45.76386264
126.5,45.76044102
127,45.75873028
127.5,45.75873028
128,45.75701959
128.5,45.75188778
129,45.75188778
129.5,45.74675638
130,45.7484668
130.5,45.73991516
131,45.7416254
131.5,45.73820497
132,45.73307467
132.5,45.73478472
133,45.73136466
133.5,45.72623491
134,45.72794478
134.5,45.72452508
135,45.72452508
135.5,45.72452508
136,45.72452508
136.5,45.72452508
137,45.7228153
137.5,45.71939588
138,45.71939588
138.5,45.71426708
139,45.71255757
139.5,45.7091387
140,45.70572
140.5,45.70230149
141,45.70230149
141.5,45.69888316
142,45.69888316
142.5,45.69717406
143,45.69717406
143.5,45.69717406
144,45.69717406
144.5,45.69375601
145,45.69033813
145.5,45.69033813
146,45.68521166
146.5,45.68350293
147,45.6800856
147.5,45.67154307
148,45.67325149
148.5,45.67154307
149,45.67154307
149.5,45.66983471
150,45.66983471
150.5,45.66983471
151,45.66983471
151.5,45.66983471
152,45.66983471
152.5,45.66983471
153,45.66812638
153.5,45.66983471
154,45.66812638
154.5,45.66300168
155,45.66300168
155.5,45.65958545
156,45.65616939
156.5,45.65446143
157,45.64933782
157.5,45.64933782
158,45.64592231
158.5,45.64421463
159,45.64421463
159.5,45.64250698
160,45.64250698
160.5,45.64250698
161,45.64250698
161.5,45.64079939
162,45.63909183
162.5,45.63738433
163,45.63567687
163.5,45.63396945
164,45.62884748
164.5,45.62714024
165,45.62201881
165.5,45.62031176
166,45.62031176
166.5,45.61689779
167,45.61689779
167.5,45.61519087
168,45.61177717
168.5,45.613484
169,45.60665697
169.5,45.60153717
170,45.59983066
170.5,45.59812419
171,45.59641777
171.5,45.5947114
172,45.59129879
172.5,45.59300507
173,45.58959255
173.5,45.58959255
174,45.58959255
174.5,45.58959255
175,45.58788635
175.5,45.58618021
176,45.58618021
176.5,45.58106203
177,45.57594427
177.5,45.57253265
178,45.56741556
178.5,45.56570995
179,45.56400439
179.5,45.56400439
180,45.56229887
180.5,45.56400439
181,45.56229887
181.5,45.56229887
182,45.56229887
182.5,45.56229887
183,45.56229887
183.5,45.56229887
184,45.56229887
184.5,45.5605934
185,45.56229887
185.5,45.56229887
186,45.55888798
186.5,45.5571826
187,45.55377197
187.5,45.55206672
188,45.54865637
188.5,45.54354117
189,45.54354117
189.5,45.5418362
190,45.53672154
190.5,45.53501675
191,45.53160729
191.5,45.52819802
192,45.53160729
192.5,45.52308444
193,45.51967562
193.5,45.51456271
194,45.51115434
194.5,45.51115434
195,45.50945022
195.5,45.50774614
196,45.50945022
196.5,45.50774614
197,45.50774614
197.5,45.50604211
198,45.50604211
198.5,45.50263419
199,45.50433813
199.5,45.49752263
200,45.49922644
200.5,45.49581887
201,45.48730074
201.5,45.48730074
202,45.4838938
202.5,45.4838938
203,45.4821904
203.5,45.4821904
204,45.48048704
204.5,45.48048704
205,45.48048704
205.5,45.48048704
206,45.47708046
206.5,45.47537724
207,45.47197093
207.5,45.47197093
208,45.47026784
208.5,45.46345593
209,45.46005025
209.5,45.46345593
210,45.45834748
210.5,45.45664475
211,45.45664475
211.5,45.45664475
212,45.45664475
212.5,45.45494206
213,45.45494206
213.5,45.45494206
214,45.45494206
214.5,45.45494206
215,45.45494206
215.5,45.45494206
216,45.45323942
216.5,45.45323942
217,45.45323942
217.5,45.44983427
218,45.44983427
218.5,45.44302452
219,45.44302452
219.5,45.43791767
220,45.43621548
220.5,45.43791767
221,45.43110917
221.5,45.43110917
222,45.43110917
222.5,45.42940715
223,45.42940715
223.5,45.42770518
224,45.42770518
224.5,45.42600326
225,45.42600326
225.5,45.42259954
226,45.42259954
226.5,45.41579264
227,45.41579264
227.5,45.41409103
228,45.40898646
228.5,45.40558364
229,45.40388229
229.5,45.40218099
230,45.40047974
230.5,45.39537624
231,45.39367516
231.5,45.39537624
232,45.39027314
232.5,45.3885722
233,45.38346963
233.5,45.38346963
234,45.38006815
234.5,45.37666684
235,45.37496625
235.5,45.37496625
236,45.37496625
236.5,45.37326571
237,45.37326571
237.5,45.37326571
238,45.37326571
238.5,45.37326571
239,45.37496625
239.5,45.37326571
240,45.37156521
240.5,45.36986476
241,45.36816435
241.5,45.36476366
242,45.36476366
242.5,45.35796282
243,45.35286266
243.5,45.35456267
244,45.3511627
244.5,45.34946278
245,45.3477629
245.5,45.34606307
246,45.3477629
246.5,45.34946278
247,45.34606307
247.5,45.34606307
248,45.34606307
248.5,45.34606307
249,45.34436328
249.5,45.33926419
250,45.33926419
250.5,45.33926419
251,45.33246602
251.5,45.3290672
252,45.32566855
252.5,45.32736785
253,45.3239693
253.5,45.32057092
254,45.32057092
254.5,45.32057092
255,45.3137747
255.5,45.3137747
256,45.3137747
256.5,45.30697919
257,45.30018439
257.5,45.3035817
258,45.2984858
258.5,45.29508875
259,45.29508875
259.5,45.29508875
260,45.29508875
260.5,45.29339029
261,45.29339029
261.5,45.29169188
262,45.29169188
262.5,45.29339029
263,45.29169188
263.5,45.28829519
264,45.28150233
264.5,45.27980423
265,45.27980423
265.5,45.27640815
266,45.27301226
266.5,45.27640815
267,45.26961653
267.5,45.26791874
268,45.26791874
268.5,45.26791874
269,45.26791874
269.5,45.26622099
270,45.26622099
270.5,45.26622099
271,45.26622099
271.5,45.26622099
272,45.26622099
272.5,45.26622099
273,45.26112801
273.5,45.25943043
274,45.25603542
274.5,45.24924592
275,45.25094323
275.5,45.24754865
276,45.24415426
276.5,45.24076004
277,45.24076004
277.5,45.23906299
278,45.23906299
278.5,45.24076004
279,45.23906299
279.5,45.23906299
280,45.23906299
280.5,45.23566904
281,45.23227526
281.5,45.23057843
282,45.22888165
282.5,45.22718492
283,45.22718492
283.5,45.2187019
284,45.22379158
284.5,45.21700543
285,45.215309
285.5,45.215309
286,45.215309
286.5,45.21191628
287,45.21191628
287.5,45.21361262
288,45.21191628
288.5,45.21191628
289,45.21191628
289.5,45.21021998
290,45.20852373
290.5,45.20343524
291,45.20513136
291.5,45.19834714
292,45.1949553
292.5,45.19325944
293,45.19156363
293.5,45.18817214
294,45.18647646
294.5,45.18308523
295,45.18308523
295.5,45.18138968
296,45.1763033
296.5,45.17460792
297,45.17121731
297.5,45.16613172
298,45.16443661
298.5,45.16613172
299,45.15935154
299.5,45.15935154
300,45.15935154
300.5,45.1576566
301,45.15935154
301.5,45.15935154
302,45.1576566
302.5,45.15426687
303,45.1576566
303.5,45.1508773
304,45.14918259
304.5,45.14918259
305,45.14240416
305.5,45.14070967
306,45.1373208
306.5,45.1373208
307,45.13562644
307.5,45.13562644
308,45.13223784
308.5,45.13223784
309,45.13223784
309.5,45.13223784
310,45.13223784
310.5,45.13223784
311,45.13223784
311.5,45.13223784
312,45.13223784
312.5,45.13223784
313,45.1305436
313.5,45.13223784
314,45.12884941
314.5,45.12546116
315,45.1237671
315.5,45.12207309
316,45.11868519
316.5,45.11529746
317,45.11529746
317.5,45.11190991
318,45.1102162
318.5,45.10682891
319,45.10513533
319.5,45.10174831
320,45.09836145
320.5,45.09666809
321,45.0932815
321.5,45.08650884
322,45.08481579
322.5,45.08312278
323,45.07973688
323.5,45.08142981
324,45.07973688
324.5,45.078044
325,45.078044
325.5,45.078044
326,45.078044
326.5,45.078044
327,45.078044
327.5,45.07465837
328,45.06788763
328.5,45.06958025
329,45.06619505
329.5,45.05773282
330,45.06111759
330.5,45.05604051
331,45.05265601
331.5,45.05434824
332,45.05265601
332.5,45.05265601
333,45.05096382
333.5,45.05096382
334,45.05096382
334.5,45.04927168
335,45.04927168
335.5,45.04588753
336,45.04757959
336.5,45.04081163
337,45.04081163
337.5,45.03404437
338,45.03573612
338.5,45.03404437
339,45.0272778
339.5,45.0272778
340,45.0272778
340.5,45.02558627
341,45.02558627
341.5,45.02389478
342,45.02389478
342.5,45.02389478
343,45.02389478
343.5,45.02389478
344,45.02389478
344.5,45.02389478
345,45.02389478
345.5,45.02220333
346,45.02220333
346.5,45.01712925
347,45.01543798
347.5,45.01374675
348,45.00867332
348.5,45.00698227
349,45.00360028
349.5,45.00529125
350,45.00190936
350.5,45.00021848
351,44.99852764
351.5,44.99683684
