155.5,43.85352622
156,43.84853908
156.5,43.84853908
157,43.84687678
157.5,43.84687678
158,43.84687678
158.5,43.84521453
159,43.84189013
159.5,43.83524181
160,43.82859412
160.5,43.82360878
161,43.81696221
161.5,43.81363916
162,43.80533224
162.5,43.79868742
163,43.80034857
163.5,43.79536525
164,43.79536525
164.5,43.79038228
165,43.78373889
165.5,43.77543554
166,43.770454
166.5,43.770454
167,43.76879357
167.5,43.76879357
168,43.7638125
168.5,43.75717164
169,43.75219141
169.5,43.74555166
170,43.74389182
170.5,43.74223202
171,43.74057226
171.5,43.74057226
172,43.73227405
172.5,43.7223175
173,43.71899896
173.5,43.71733975
174,43.71568058
174.5,43.71733975
175,43.77377498
175.5,43.64934611
176,43.31036038
176.5,43.0008995
177,42.70257321
177.5,42.33217688
178,41.88104945
178.5,41.43096094
